artist_id,quadrant
7701,"BV but no pull (Low Pull, High Entry BV)"
7715,"BV but no pull (Low Pull, High Entry BV)"
7733,"BV but no pull (Low Pull, High Entry BV)"
7797,"BV but no pull (Low Pull, High Entry BV)"
7841,"BV but no pull (Low Pull, High Entry BV)"
7873,"BV but no pull (Low Pull, High Entry BV)"
7877,"BV but no pull (Low Pull, High Entry BV)"
7895,"BV but no pull (Low Pull, High Entry BV)"
7919,"BV but no pull (Low Pull, High Entry BV)"
7963,"BV but no pull (Low Pull, High Entry BV)"
7965,"BV but no pull (Low Pull, High Entry BV)"
7967,"BV but no pull (Low Pull, High Entry BV)"
7981,"BV but no pull (Low Pull, High Entry BV)"
8041,"BV but no pull (Low Pull, High Entry BV)"
8057,"BV but no pull (Low Pull, High Entry BV)"
8119,"BV but no pull (Low Pull, High Entry BV)"
8125,"BV but no pull (Low Pull, High Entry BV)"
8155,"BV but no pull (Low Pull, High Entry BV)"
8157,"BV but no pull (Low Pull, High Entry BV)"
8167,"BV but no pull (Low Pull, High Entry BV)"
8173,"BV but no pull (Low Pull, High Entry BV)"
8177,"BV but no pull (Low Pull, High Entry BV)"
8197,"BV but no pull (Low Pull, High Entry BV)"
8217,"BV but no pull (Low Pull, High Entry BV)"
8219,"BV but no pull (Low Pull, High Entry BV)"
8221,"BV but no pull (Low Pull, High Entry BV)"
8257,"BV but no pull (Low Pull, High Entry BV)"
8259,"BV but no pull (Low Pull, High Entry BV)"
8281,"BV but no pull (Low Pull, High Entry BV)"
8303,"BV but no pull (Low Pull, High Entry BV)"
8307,"BV but no pull (Low Pull, High Entry BV)"
8311,"BV but no pull (Low Pull, High Entry BV)"
8331,"BV but no pull (Low Pull, High Entry BV)"
8337,"BV but no pull (Low Pull, High Entry BV)"
8351,"BV but no pull (Low Pull, High Entry BV)"
8363,"BV but no pull (Low Pull, High Entry BV)"
8369,"BV but no pull (Low Pull, High Entry BV)"
8389,"BV but no pull (Low Pull, High Entry BV)"
8399,"BV but no pull (Low Pull, High Entry BV)"
8425,"BV but no pull (Low Pull, High Entry BV)"
8531,"BV but no pull (Low Pull, High Entry BV)"
8559,"BV but no pull (Low Pull, High Entry BV)"
8569,"BV but no pull (Low Pull, High Entry BV)"
8573,"BV but no pull (Low Pull, High Entry BV)"
8575,"BV but no pull (Low Pull, High Entry BV)"
8579,"BV but no pull (Low Pull, High Entry BV)"
8587,"BV but no pull (Low Pull, High Entry BV)"
8603,"BV but no pull (Low Pull, High Entry BV)"
8609,"BV but no pull (Low Pull, High Entry BV)"
8627,"BV but no pull (Low Pull, High Entry BV)"
8655,"BV but no pull (Low Pull, High Entry BV)"
8659,"BV but no pull (Low Pull, High Entry BV)"
8667,"BV but no pull (Low Pull, High Entry BV)"
8671,"BV but no pull (Low Pull, High Entry BV)"
8699,"BV but no pull (Low Pull, High Entry BV)"
8717,"BV but no pull (Low Pull, High Entry BV)"
8729,"BV but no pull (Low Pull, High Entry BV)"
8761,"BV but no pull (Low Pull, High Entry BV)"
8767,"BV but no pull (Low Pull, High Entry BV)"
8769,"BV but no pull (Low Pull, High Entry BV)"
8771,"BV but no pull (Low Pull, High Entry BV)"
8813,"BV but no pull (Low Pull, High Entry BV)"
8859,"BV but no pull (Low Pull, High Entry BV)"
8879,"BV but no pull (Low Pull, High Entry BV)"
8903,"BV but no pull (Low Pull, High Entry BV)"
8909,"BV but no pull (Low Pull, High Entry BV)"
8927,"BV but no pull (Low Pull, High Entry BV)"
8937,"BV but no pull (Low Pull, High Entry BV)"
8963,"BV but no pull (Low Pull, High Entry BV)"
8997,"BV but no pull (Low Pull, High Entry BV)"
9045,"BV but no pull (Low Pull, High Entry BV)"
9047,"BV but no pull (Low Pull, High Entry BV)"
9049,"BV but no pull (Low Pull, High Entry BV)"
9051,"BV but no pull (Low Pull, High Entry BV)"
9083,"BV but no pull (Low Pull, High Entry BV)"
9099,"BV but no pull (Low Pull, High Entry BV)"
9115,"BV but no pull (Low Pull, High Entry BV)"
9123,"BV but no pull (Low Pull, High Entry BV)"
9141,"BV but no pull (Low Pull, High Entry BV)"
9159,"BV but no pull (Low Pull, High Entry BV)"
9161,"BV but no pull (Low Pull, High Entry BV)"
9183,"BV but no pull (Low Pull, High Entry BV)"
9259,"BV but no pull (Low Pull, High Entry BV)"
9265,"BV but no pull (Low Pull, High Entry BV)"
9299,"BV but no pull (Low Pull, High Entry BV)"
9303,"BV but no pull (Low Pull, High Entry BV)"
9305,"BV but no pull (Low Pull, High Entry BV)"
9315,"BV but no pull (Low Pull, High Entry BV)"
9325,"BV but no pull (Low Pull, High Entry BV)"
9367,"BV but no pull (Low Pull, High Entry BV)"
9371,"BV but no pull (Low Pull, High Entry BV)"
9389,"BV but no pull (Low Pull, High Entry BV)"
9397,"BV but no pull (Low Pull, High Entry BV)"
9457,"BV but no pull (Low Pull, High Entry BV)"
9505,"BV but no pull (Low Pull, High Entry BV)"
9507,"BV but no pull (Low Pull, High Entry BV)"
9535,"BV but no pull (Low Pull, High Entry BV)"
9541,"BV but no pull (Low Pull, High Entry BV)"
9557,"BV but no pull (Low Pull, High Entry BV)"
9573,"BV but no pull (Low Pull, High Entry BV)"
9587,"BV but no pull (Low Pull, High Entry BV)"
9645,"BV but no pull (Low Pull, High Entry BV)"
9681,"BV but no pull (Low Pull, High Entry BV)"
9685,"BV but no pull (Low Pull, High Entry BV)"
9721,"BV but no pull (Low Pull, High Entry BV)"
9745,"BV but no pull (Low Pull, High Entry BV)"
9775,"BV but no pull (Low Pull, High Entry BV)"
9787,"BV but no pull (Low Pull, High Entry BV)"
9831,"BV but no pull (Low Pull, High Entry BV)"
9851,"BV but no pull (Low Pull, High Entry BV)"
9871,"BV but no pull (Low Pull, High Entry BV)"
9935,"BV but no pull (Low Pull, High Entry BV)"
9951,"BV but no pull (Low Pull, High Entry BV)"
9995,"BV but no pull (Low Pull, High Entry BV)"
10007,"BV but no pull (Low Pull, High Entry BV)"
10049,"BV but no pull (Low Pull, High Entry BV)"
10153,"BV but no pull (Low Pull, High Entry BV)"
10199,"BV but no pull (Low Pull, High Entry BV)"
10221,"BV but no pull (Low Pull, High Entry BV)"
10233,"BV but no pull (Low Pull, High Entry BV)"
10243,"BV but no pull (Low Pull, High Entry BV)"
10269,"BV but no pull (Low Pull, High Entry BV)"
10299,"BV but no pull (Low Pull, High Entry BV)"
10337,"BV but no pull (Low Pull, High Entry BV)"
10377,"BV but no pull (Low Pull, High Entry BV)"
10421,"BV but no pull (Low Pull, High Entry BV)"
10429,"BV but no pull (Low Pull, High Entry BV)"
10437,"BV but no pull (Low Pull, High Entry BV)"
10445,"BV but no pull (Low Pull, High Entry BV)"
10469,"BV but no pull (Low Pull, High Entry BV)"
10535,"BV but no pull (Low Pull, High Entry BV)"
10585,"BV but no pull (Low Pull, High Entry BV)"
10607,"BV but no pull (Low Pull, High Entry BV)"
10625,"BV but no pull (Low Pull, High Entry BV)"
10691,"BV but no pull (Low Pull, High Entry BV)"
10707,"BV but no pull (Low Pull, High Entry BV)"
10759,"BV but no pull (Low Pull, High Entry BV)"
10777,"BV but no pull (Low Pull, High Entry BV)"
10801,"BV but no pull (Low Pull, High Entry BV)"
10807,"BV but no pull (Low Pull, High Entry BV)"
10865,"BV but no pull (Low Pull, High Entry BV)"
10869,"BV but no pull (Low Pull, High Entry BV)"
10897,"BV but no pull (Low Pull, High Entry BV)"
10905,"BV but no pull (Low Pull, High Entry BV)"
10933,"BV but no pull (Low Pull, High Entry BV)"
10951,"BV but no pull (Low Pull, High Entry BV)"
10993,"BV but no pull (Low Pull, High Entry BV)"
10995,"BV but no pull (Low Pull, High Entry BV)"
10997,"BV but no pull (Low Pull, High Entry BV)"
11011,"BV but no pull (Low Pull, High Entry BV)"
11067,"BV but no pull (Low Pull, High Entry BV)"
11085,"BV but no pull (Low Pull, High Entry BV)"
11139,"BV but no pull (Low Pull, High Entry BV)"
11157,"BV but no pull (Low Pull, High Entry BV)"
11163,"BV but no pull (Low Pull, High Entry BV)"
11173,"BV but no pull (Low Pull, High Entry BV)"
11205,"BV but no pull (Low Pull, High Entry BV)"
11225,"BV but no pull (Low Pull, High Entry BV)"
11231,"BV but no pull (Low Pull, High Entry BV)"
11237,"BV but no pull (Low Pull, High Entry BV)"
11245,"BV but no pull (Low Pull, High Entry BV)"
11283,"BV but no pull (Low Pull, High Entry BV)"
11287,"BV but no pull (Low Pull, High Entry BV)"
11293,"BV but no pull (Low Pull, High Entry BV)"
11315,"BV but no pull (Low Pull, High Entry BV)"
11329,"BV but no pull (Low Pull, High Entry BV)"
11339,"BV but no pull (Low Pull, High Entry BV)"
11347,"BV but no pull (Low Pull, High Entry BV)"
11377,"BV but no pull (Low Pull, High Entry BV)"
11391,"BV but no pull (Low Pull, High Entry BV)"
11427,"BV but no pull (Low Pull, High Entry BV)"
11455,"BV but no pull (Low Pull, High Entry BV)"
11475,"BV but no pull (Low Pull, High Entry BV)"
11643,"BV but no pull (Low Pull, High Entry BV)"
11651,"BV but no pull (Low Pull, High Entry BV)"
11679,"BV but no pull (Low Pull, High Entry BV)"
11701,"BV but no pull (Low Pull, High Entry BV)"
11723,"BV but no pull (Low Pull, High Entry BV)"
11757,"BV but no pull (Low Pull, High Entry BV)"
11819,"BV but no pull (Low Pull, High Entry BV)"
11847,"BV but no pull (Low Pull, High Entry BV)"
11877,"BV but no pull (Low Pull, High Entry BV)"
11897,"BV but no pull (Low Pull, High Entry BV)"
11939,"BV but no pull (Low Pull, High Entry BV)"
11971,"BV but no pull (Low Pull, High Entry BV)"
11977,"BV but no pull (Low Pull, High Entry BV)"
11989,"BV but no pull (Low Pull, High Entry BV)"
11995,"BV but no pull (Low Pull, High Entry BV)"
12001,"BV but no pull (Low Pull, High Entry BV)"
12011,"BV but no pull (Low Pull, High Entry BV)"
12055,"BV but no pull (Low Pull, High Entry BV)"
12155,"BV but no pull (Low Pull, High Entry BV)"
12199,"BV but no pull (Low Pull, High Entry BV)"
12207,"BV but no pull (Low Pull, High Entry BV)"
12393,"BV but no pull (Low Pull, High Entry BV)"
12449,"BV but no pull (Low Pull, High Entry BV)"
12503,"BV but no pull (Low Pull, High Entry BV)"
12505,"BV but no pull (Low Pull, High Entry BV)"
12535,"BV but no pull (Low Pull, High Entry BV)"
12539,"BV but no pull (Low Pull, High Entry BV)"
12549,"BV but no pull (Low Pull, High Entry BV)"
12565,"BV but no pull (Low Pull, High Entry BV)"
12567,"BV but no pull (Low Pull, High Entry BV)"
12687,"BV but no pull (Low Pull, High Entry BV)"
12719,"BV but no pull (Low Pull, High Entry BV)"
12737,"BV but no pull (Low Pull, High Entry BV)"
12777,"BV but no pull (Low Pull, High Entry BV)"
12789,"BV but no pull (Low Pull, High Entry BV)"
12805,"BV but no pull (Low Pull, High Entry BV)"
12837,"BV but no pull (Low Pull, High Entry BV)"
12907,"BV but no pull (Low Pull, High Entry BV)"
12975,"BV but no pull (Low Pull, High Entry BV)"
13005,"BV but no pull (Low Pull, High Entry BV)"
13027,"BV but no pull (Low Pull, High Entry BV)"
13031,"BV but no pull (Low Pull, High Entry BV)"
13117,"BV but no pull (Low Pull, High Entry BV)"
13127,"BV but no pull (Low Pull, High Entry BV)"
13155,"BV but no pull (Low Pull, High Entry BV)"
13165,"BV but no pull (Low Pull, High Entry BV)"
13173,"BV but no pull (Low Pull, High Entry BV)"
13229,"BV but no pull (Low Pull, High Entry BV)"
13259,"BV but no pull (Low Pull, High Entry BV)"
13285,"BV but no pull (Low Pull, High Entry BV)"
13363,"BV but no pull (Low Pull, High Entry BV)"
13365,"BV but no pull (Low Pull, High Entry BV)"
13369,"BV but no pull (Low Pull, High Entry BV)"
13373,"BV but no pull (Low Pull, High Entry BV)"
13401,"BV but no pull (Low Pull, High Entry BV)"
13441,"BV but no pull (Low Pull, High Entry BV)"
13491,"BV but no pull (Low Pull, High Entry BV)"
13655,"BV but no pull (Low Pull, High Entry BV)"
13701,"BV but no pull (Low Pull, High Entry BV)"
13703,"BV but no pull (Low Pull, High Entry BV)"
13747,"BV but no pull (Low Pull, High Entry BV)"
13787,"BV but no pull (Low Pull, High Entry BV)"
13849,"BV but no pull (Low Pull, High Entry BV)"
13921,"BV but no pull (Low Pull, High Entry BV)"
13923,"BV but no pull (Low Pull, High Entry BV)"
13941,"BV but no pull (Low Pull, High Entry BV)"
13943,"BV but no pull (Low Pull, High Entry BV)"
13967,"BV but no pull (Low Pull, High Entry BV)"
13971,"BV but no pull (Low Pull, High Entry BV)"
13985,"BV but no pull (Low Pull, High Entry BV)"
14013,"BV but no pull (Low Pull, High Entry BV)"
14019,"BV but no pull (Low Pull, High Entry BV)"
14035,"BV but no pull (Low Pull, High Entry BV)"
14041,"BV but no pull (Low Pull, High Entry BV)"
14051,"BV but no pull (Low Pull, High Entry BV)"
14061,"BV but no pull (Low Pull, High Entry BV)"
14085,"BV but no pull (Low Pull, High Entry BV)"
14097,"BV but no pull (Low Pull, High Entry BV)"
14105,"BV but no pull (Low Pull, High Entry BV)"
14115,"BV but no pull (Low Pull, High Entry BV)"
14117,"BV but no pull (Low Pull, High Entry BV)"
14153,"BV but no pull (Low Pull, High Entry BV)"
14189,"BV but no pull (Low Pull, High Entry BV)"
14231,"BV but no pull (Low Pull, High Entry BV)"
14281,"BV but no pull (Low Pull, High Entry BV)"
14313,"BV but no pull (Low Pull, High Entry BV)"
14319,"BV but no pull (Low Pull, High Entry BV)"
14347,"BV but no pull (Low Pull, High Entry BV)"
14369,"BV but no pull (Low Pull, High Entry BV)"
14425,"BV but no pull (Low Pull, High Entry BV)"
14449,"BV but no pull (Low Pull, High Entry BV)"
14507,"BV but no pull (Low Pull, High Entry BV)"
14543,"BV but no pull (Low Pull, High Entry BV)"
14579,"BV but no pull (Low Pull, High Entry BV)"
14635,"BV but no pull (Low Pull, High Entry BV)"
14649,"BV but no pull (Low Pull, High Entry BV)"
14695,"BV but no pull (Low Pull, High Entry BV)"
14759,"BV but no pull (Low Pull, High Entry BV)"
14805,"BV but no pull (Low Pull, High Entry BV)"
14821,"BV but no pull (Low Pull, High Entry BV)"
14827,"BV but no pull (Low Pull, High Entry BV)"
14829,"BV but no pull (Low Pull, High Entry BV)"
14865,"BV but no pull (Low Pull, High Entry BV)"
14883,"BV but no pull (Low Pull, High Entry BV)"
14901,"BV but no pull (Low Pull, High Entry BV)"
14903,"BV but no pull (Low Pull, High Entry BV)"
14931,"BV but no pull (Low Pull, High Entry BV)"
15033,"BV but no pull (Low Pull, High Entry BV)"
15043,"BV but no pull (Low Pull, High Entry BV)"
15095,"BV but no pull (Low Pull, High Entry BV)"
15097,"BV but no pull (Low Pull, High Entry BV)"
15163,"BV but no pull (Low Pull, High Entry BV)"
15167,"BV but no pull (Low Pull, High Entry BV)"
15197,"BV but no pull (Low Pull, High Entry BV)"
15239,"BV but no pull (Low Pull, High Entry BV)"
15271,"BV but no pull (Low Pull, High Entry BV)"
15283,"BV but no pull (Low Pull, High Entry BV)"
15341,"BV but no pull (Low Pull, High Entry BV)"
15351,"BV but no pull (Low Pull, High Entry BV)"
15383,"BV but no pull (Low Pull, High Entry BV)"
15395,"BV but no pull (Low Pull, High Entry BV)"
15397,"BV but no pull (Low Pull, High Entry BV)"
15463,"BV but no pull (Low Pull, High Entry BV)"
15537,"BV but no pull (Low Pull, High Entry BV)"
15561,"BV but no pull (Low Pull, High Entry BV)"
15581,"BV but no pull (Low Pull, High Entry BV)"
15597,"BV but no pull (Low Pull, High Entry BV)"
15607,"BV but no pull (Low Pull, High Entry BV)"
15621,"BV but no pull (Low Pull, High Entry BV)"
15627,"BV but no pull (Low Pull, High Entry BV)"
15637,"BV but no pull (Low Pull, High Entry BV)"
15645,"BV but no pull (Low Pull, High Entry BV)"
15651,"BV but no pull (Low Pull, High Entry BV)"
15665,"BV but no pull (Low Pull, High Entry BV)"
15693,"BV but no pull (Low Pull, High Entry BV)"
15737,"BV but no pull (Low Pull, High Entry BV)"
15809,"BV but no pull (Low Pull, High Entry BV)"
15847,"BV but no pull (Low Pull, High Entry BV)"
15999,"BV but no pull (Low Pull, High Entry BV)"
16003,"BV but no pull (Low Pull, High Entry BV)"
16089,"BV but no pull (Low Pull, High Entry BV)"
16209,"BV but no pull (Low Pull, High Entry BV)"
16293,"BV but no pull (Low Pull, High Entry BV)"
16407,"BV but no pull (Low Pull, High Entry BV)"
16425,"BV but no pull (Low Pull, High Entry BV)"
16435,"BV but no pull (Low Pull, High Entry BV)"
16495,"BV but no pull (Low Pull, High Entry BV)"
16503,"BV but no pull (Low Pull, High Entry BV)"
16529,"BV but no pull (Low Pull, High Entry BV)"
16531,"BV but no pull (Low Pull, High Entry BV)"
16583,"BV but no pull (Low Pull, High Entry BV)"
16605,"BV but no pull (Low Pull, High Entry BV)"
16635,"BV but no pull (Low Pull, High Entry BV)"
16703,"BV but no pull (Low Pull, High Entry BV)"
16731,"BV but no pull (Low Pull, High Entry BV)"
16857,"BV but no pull (Low Pull, High Entry BV)"
16917,"BV but no pull (Low Pull, High Entry BV)"
16979,"BV but no pull (Low Pull, High Entry BV)"
17047,"BV but no pull (Low Pull, High Entry BV)"
17053,"BV but no pull (Low Pull, High Entry BV)"
17083,"BV but no pull (Low Pull, High Entry BV)"
17113,"BV but no pull (Low Pull, High Entry BV)"
17171,"BV but no pull (Low Pull, High Entry BV)"
17173,"BV but no pull (Low Pull, High Entry BV)"
17179,"BV but no pull (Low Pull, High Entry BV)"
17183,"BV but no pull (Low Pull, High Entry BV)"
17205,"BV but no pull (Low Pull, High Entry BV)"
17223,"BV but no pull (Low Pull, High Entry BV)"
17233,"BV but no pull (Low Pull, High Entry BV)"
17261,"BV but no pull (Low Pull, High Entry BV)"
17287,"BV but no pull (Low Pull, High Entry BV)"
17311,"BV but no pull (Low Pull, High Entry BV)"
17337,"BV but no pull (Low Pull, High Entry BV)"
17341,"BV but no pull (Low Pull, High Entry BV)"
17397,"BV but no pull (Low Pull, High Entry BV)"
17413,"BV but no pull (Low Pull, High Entry BV)"
17443,"BV but no pull (Low Pull, High Entry BV)"
17489,"BV but no pull (Low Pull, High Entry BV)"
17495,"BV but no pull (Low Pull, High Entry BV)"
17537,"BV but no pull (Low Pull, High Entry BV)"
17609,"BV but no pull (Low Pull, High Entry BV)"
17635,"BV but no pull (Low Pull, High Entry BV)"
17853,"BV but no pull (Low Pull, High Entry BV)"
17871,"BV but no pull (Low Pull, High Entry BV)"
17961,"BV but no pull (Low Pull, High Entry BV)"
18023,"BV but no pull (Low Pull, High Entry BV)"
18083,"BV but no pull (Low Pull, High Entry BV)"
18129,"BV but no pull (Low Pull, High Entry BV)"
18147,"BV but no pull (Low Pull, High Entry BV)"
18183,"BV but no pull (Low Pull, High Entry BV)"
18219,"BV but no pull (Low Pull, High Entry BV)"
18267,"BV but no pull (Low Pull, High Entry BV)"
18273,"BV but no pull (Low Pull, High Entry BV)"
18331,"BV but no pull (Low Pull, High Entry BV)"
18361,"BV but no pull (Low Pull, High Entry BV)"
18369,"BV but no pull (Low Pull, High Entry BV)"
18455,"BV but no pull (Low Pull, High Entry BV)"
18481,"BV but no pull (Low Pull, High Entry BV)"
18499,"BV but no pull (Low Pull, High Entry BV)"
18521,"BV but no pull (Low Pull, High Entry BV)"
18545,"BV but no pull (Low Pull, High Entry BV)"
18637,"BV but no pull (Low Pull, High Entry BV)"
18651,"BV but no pull (Low Pull, High Entry BV)"
18659,"BV but no pull (Low Pull, High Entry BV)"
18911,"BV but no pull (Low Pull, High Entry BV)"
18921,"BV but no pull (Low Pull, High Entry BV)"
18939,"BV but no pull (Low Pull, High Entry BV)"
18949,"BV but no pull (Low Pull, High Entry BV)"
18963,"BV but no pull (Low Pull, High Entry BV)"
19013,"BV but no pull (Low Pull, High Entry BV)"
19049,"BV but no pull (Low Pull, High Entry BV)"
19149,"BV but no pull (Low Pull, High Entry BV)"
19175,"BV but no pull (Low Pull, High Entry BV)"
19183,"BV but no pull (Low Pull, High Entry BV)"
19253,"BV but no pull (Low Pull, High Entry BV)"
19381,"BV but no pull (Low Pull, High Entry BV)"
19417,"BV but no pull (Low Pull, High Entry BV)"
19475,"BV but no pull (Low Pull, High Entry BV)"
19559,"BV but no pull (Low Pull, High Entry BV)"
19619,"BV but no pull (Low Pull, High Entry BV)"
